datetime,amount,description,journal_entry_id
9/30/22 0:00,-186.78,,b5f81ee9-9f2e-4fc7-a55c-c6bc487105b8
3/24/24 0:00,-186.78,Cloud Hosting,4a7d773b-5278-4a8f-a4f1-3e44d879d5b9
11/19/22 0:00,-187.28,PRINTING AND POSTAGE,7a5d6401-cc4d-4b36-9f1a-ebd5a646714c
4/24/23 0:00,-188.14,Authorization Fee,b6c3718e-8b0e-459b-ad44-7c950f187728
9/19/23 0:00,-189.07,Software subscription,6b520b55-acfb-4427-9dfb-21a51d43ca62
11/12/23 0:00,-190.65,Travel Advance,fd58f77e-e91e-4212-8ca1-041d9e6b72bf
11/6/23 0:00,-192.22,Cash sweep,4dc55bc5-8fac-4bc1-ac3a-fec25cab61c4
12/19/22 0:00,-192.47,Clearing Reclass,a2aaa25b-8d6d-4c33-a466-ef2336542604
1/19/23 0:00,-192.47,Dev Tools,7660da59-c87c-499a-b0a7-43a4991ef282
2/21/24 0:00,-192.84,Stipend,d42c8515-90aa-4649-be8b-f97cfb39681e
2/19/23 0:00,-193.88,Adjustment,71de8090-18be-46fa-a0b9-7689cfb1646d
7/19/23 0:00,-194,Vendor Discount,6a91abd6-80a5-4530-8433-6f47716a818f
6/19/23 0:00,-194,Reimbursement,877079b5-ddc0-4153-b2c7-b77955bcb547
8/19/23 0:00,-194,cloud hosting,40eacc22-3ff5-4821-982f-f84dec8939fb
3/19/23 0:00,-194,LICENSE RENEWAL,5e8bc1be-e074-4eb5-902e-11b88f3923b9
5/19/23 0:00,-194,Incident Response Retainer,496c0108-3284-421c-bc9a-e0d8fbebd3d4
4/19/23 0:00,-194,Intercompany Transfer,daeb9062-f3f2-4ee8-9c85-38e207513a65
10/19/23 0:00,-195.07,Contractor Payment,caf1b06a-f17b-4560-85e7-82a9e062f633
12/19/22 0:00,-197.5,Petty Cash Top-up,66ac6a8b-2148-453a-abf4-3dfbcfdc2271
2/4/23 0:00,-197.66,Clearing reclass,41718488-0bdc-4465-bbb9-be1aa3ef00b1
1/6/24 0:00,-197.97,Marketing services,51f7a923-a1d1-40ed-99e2-461c28edc37b
9/18/23 0:00,-199,,29dd2f8b-7865-471e-b34c-0bedca7a518a
9/14/23 0:00,-200,,b030ae00-8e58-4c3e-abf1-1c06d5fd1d70
5/1/23 0:00,-203.62,Facility Maintenance,b26d7550-a363-4fe3-8407-e8ff7540b28e
9/20/22 0:00,-203.84,Stipend,be332c26-8247-42f5-8174-86c7ce008cc6
9/6/23 0:00,-205.56,,db93e04b-8fc1-4382-890f-a3b88c9c2199
12/19/23 0:00,-205.69,Support Contract,8c22eefc-e123-4a6f-b62d-d0ffd0dd43ed
1/19/24 0:00,-205.69,VAT Remittance,27357ccc-5d1e-413b-a321-44737e0cf41f
11/19/23 0:00,-205.69,Marketing Services,0cee7b66-bd6c-4931-b07e-89a869f678de
11/9/22 0:00,-206.38,Payroll Funding,2146c0a6-747a-42b9-a34d-cad9068995fa
4/8/23 0:00,-209.39,Cloud hosting,b9dac149-6f8b-44ad-9230-a3c9167335ec
2/19/24 0:00,-209.53,Consulting Services,3ede0221-81e5-4a0c-b977-e1083b985498
3/19/24 0:00,-209.65,Vendor Discount,f78f2737-832d-46de-a18c-65ef86f4bb30
1/10/23 0:00,-210.74,,b38625b9-9969-464e-9da2-0c08fa46e563
4/3/23 0:00,-212.64,Adjustment,390a34fd-40fc-49ee-96fa-d54bf9f94ce7
6/25/23 0:00,-212.64,,b009efee-f8ad-466a-9df4-1ff837af82d4
8/8/23 0:00,-216.07,Travel Advance,b57318b9-150c-48ba-848e-d1d417516368
4/13/23 0:00,-217.8,Maintenance,f34f110b-fdc3-4adb-bfe1-eb7205032a7f
11/2/23 0:00,-220.09,UAT support,3ddc66d2-a7ac-487a-a626-74a3ce30ce70
9/23/22 0:00,-220.38,CONSULTING SERVICES,42195de9-d7b3-471a-a015-ff8a1b54c186
3/26/24 0:00,-222.02,Receivable Settlement,6c3390c2-f307-4f03-8869-a43e2a29753e
9/6/23 0:00,-225.55,Backup Storage,e5a4989c-0536-469f-b4c2-d6aeaa2d0e27
6/12/23 0:00,-226.62,,36639b59-7e4e-4200-bac2-5fca4a89084a
3/9/24 0:00,-227.29,Content production,ddbe583a-4f47-4ae3-9aaf-5a875826d81d
9/14/22 0:00,-228.53,,847f2bac-1ebd-4c46-90f2-d7409fddcbdb
2/7/24 0:00,-230.53,Incident Response Retainer,f237443c-aa7a-4c67-9be3-4e1bd52ef917
12/13/23 0:00,-231.96,TRAVEL ADVANCE,ef9957b7-23ff-430d-807d-a72e942b2123
8/11/23 0:00,-233.24,VAT Remittance,7ed6fd38-6cea-4896-b75f-0d7ee5c6d295
10/31/22 0:00,-236.17,Software subscription,cf1e6d9d-3f68-47d3-9395-a02c4b1c1da1
10/5/22 0:00,-236.89,,2292fa84-f52b-4a22-b730-de79e68a7606
6/16/22 0:00,-237.2,Operating transfer,30f4b352-4077-4114-8cd6-ba8932df54ff
9/11/23 0:00,-239,Contractor Payment,541e1e95-df0d-4e31-b344-95d40fe34bc5
8/9/23 0:00,-239.7,Clearing reclass,65b1b89d-bec3-4c8b-8602-5f04b1191d5c
1/4/24 0:00,-240,security review,05191441-dff0-4d23-aa52-f0c02e33673c
9/11/23 0:00,-242.95,Merchant Service Fees,0bdd3dce-6904-41c6-8363-e1e9ed35aa09
9/12/23 0:00,-246.13,Backup storage,c9791bf2-1bd7-447b-8063-db5827b7264b
12/21/23 0:00,-249.17,Miscellaneous expense,de23d80f-9ae0-4539-bffb-e2c27c75731f
11/6/23 0:00,-249.17,Loan Proceeds,3296cfc2-faf8-4502-8187-a6970000b528
12/15/23 0:00,-250,REIMBURSEMENT,7e243161-fdd0-4e14-8135-ee80c2737e20
9/8/22 0:00,-250,Sales Tax Payable,9ead21fe-876b-49d3-ac4f-4fb9f1fcd6eb
10/3/23 0:00,-250,Training And Enablement,80c116ed-9b5f-40e8-8fa1-54f38cd47480
12/14/22 0:00,-250,Facility maintenance,d3373cb3-1b85-45d1-8b11-6dec493f90aa
6/5/23 0:00,-250.02,Petty cash top-up,70a195a7-4960-4844-beb6-267c4fe06bd1
5/31/23 0:00,-251.55,Onboarding services,9bae7dfa-f382-441d-b57a-9ca8cc7b49fb
6/10/22 0:00,-251.74,Merchant Service Fees,d3ac2366-e407-4d50-ba4e-ff2085a45907
2/23/23 0:00,-252.31,Onboarding Services,945096c5-03be-44f5-871c-741f0ffed008
2/5/24 0:00,-264.17,Milestone Payment,7d26a967-5eaf-4119-82bd-9c3d701fb663
10/16/23 0:00,-267.46,,0464b7ed-9e89-4e80-bc2e-c330fefa67bd
6/15/23 0:00,-268.55,,3b3252b3-8f7c-4dce-9745-3c9217ee0523
3/18/23 0:00,-270.82,QA Services,2151f270-7f63-4521-8d82-9ffbc95c7278
6/15/23 0:00,-272.18,,a3216ca7-7d07-4f5e-a794-e75d17915599
5/26/23 0:00,-274,Invoice Settlement,bd906d05-d338-4728-9110-109587c989d2
10/2/22 0:00,-275,Travel advance,e035a69a-e424-4c63-9248-6520a273a0a6
6/2/22 0:00,-275.35,Atm Fee,a30128dc-21d7-4013-9838-b75452bdd9fc
4/6/23 0:00,-282.29,Marketing services,a64e0998-41b6-4b8a-9657-712efa9a9eb6
10/29/22 0:00,-282.4,,c8c794f6-e180-4a26-aeff-d856ac368fbd
1/30/23 0:00,-283.08,Saas Fees,498bc783-a114-46a8-9eae-146cdd666e55
6/28/22 0:00,-285,Card processing fees,e7c6836e-da69-4d71-a619-00599d5bc179
1/10/24 0:00,-286,,8030c620-a7e1-47ce-a10b-eeaf38d330d3
8/22/22 0:00,-287.02,Printing And Postage,5f877bf9-5c0e-4b1e-ade3-58c10511b2ea
10/31/22 0:00,-290,Petty Cash Top-up,2d0f3531-726c-42cf-b588-451e709d6cc1
4/5/23 0:00,-295.43,Training and enablement,d1826d97-8b44-4cde-b23f-a7556cd70029
8/8/22 0:00,-301,Vendor Discount,5091fa0f-61ea-4be0-8444-e1fbbee781fd
7/12/23 0:00,-302.19,Reimbursement,c00f3e40-8290-484d-a148-555e20dae41f
3/6/24 0:00,-307.12,OPERATING TRANSFER,0af1a7bc-b9a4-41f6-9eda-7d06e0ae476e
6/25/22 0:00,-313.48,Petty Cash Top-up,2c8053d4-6d34-4598-bb10-63e12bf857c6
1/6/24 0:00,-314.6,Treasury movement,61282b0b-1404-4ff9-a5f7-8278f4575a63
2/2/24 0:00,-316.67,QA Services,aee024b1-6f63-40a1-82a8-42bc2adcb936
8/27/22 0:00,-316.98,Maintenance,90634f70-cf50-4ed4-a813-859bd5938b0e
8/8/23 0:00,-323.98,Security Review,9dd08818-dd8a-4609-84af-fcef8c82cfd7
6/16/22 0:00,-325.64,EMPLOYER NI,bc5c8e69-ad34-4ead-ac61-0f0b027f826a
1/3/23 0:00,-332.51,hosting fees,d5e65a7b-d79e-40cb-84c6-081041eb2428
9/27/23 0:00,-335.07,,ea2ff71b-f2c0-4d7f-aea4-4c82dbd8fbcb
5/10/23 0:00,-335.63,Pci compliance fee,28a2ce4c-a9c8-4182-834a-17fef207cf8c
3/11/23 0:00,-346.67,batch payout,bdfa358f-bc24-4053-9bef-b83333e6a131
5/11/23 0:00,-349.41,Contractor Payment,0531ecfd-359b-4805-b83e-d554eed75106
8/4/23 0:00,-352.11,Receivable Settlement,0136ae36-087c-4132-824b-c1a771879ff0
10/20/22 0:00,-355,Out-of-network Fee,1943275b-a1e0-4144-a952-0de92a5a9a10
2/18/24 0:00,-355.48,,bab248bb-4669-4afb-b31f-86cb083eb80e
4/5/23 0:00,-355.8,Design Retainer,14c630e7-54ba-4de8-8480-e2ef60246794
3/3/23 0:00,-359.28,Miscellaneous Expense,2800417a-29c7-4558-9909-a29fb9e4c5ea
3/2/24 0:00,-359.28,Security Deposit,6eabb546-cf69-47e6-95f7-5f86093d6f73
6/1/22 0:00,-360,Sales Tax Payable,dffdf572-f166-4d8f-8b06-efd4cd0060df
8/1/23 0:00,-362.75,Reimbursement,1f459a79-1921-4421-8db1-7b5c97bd5c4b
4/11/23 0:00,-362.75,onboarding services,77f4131d-9e8f-4f83-9fe5-3726a4fb5529
3/22/23 0:00,-362.75,facility maintenance,c0d25871-9275-436d-af51-6c491908cd54
7/2/23 0:00,-362.75,Pci Compliance Fee,c6ef5d0e-9d2b-46f6-aad5-a52434ae47de
6/1/23 0:00,-362.75,Contractor Payment,54f5bf83-4158-44c0-9be0-a5be59d74976
3/2/24 0:00,-363.95,Invoice settlement,d88664c5-474d-479f-8d06-1b1580dffd41
4/19/23 0:00,-365.21,Content Production,a9bf8151-a4f8-4095-a43c-0509829a6938
9/17/23 0:00,-367.95,Security Deposit,27608847-e870-4b57-868f-31b8561e3e6f
5/1/23 0:00,-372.75,Clearing reclass,413d7fc2-30f6-49a9-b539-e3f777abbe79
11/14/23 0:00,-373.75,sales tax payable,24d5596a-ea91-4a17-b48d-7b2ba7831e61
3/17/24 0:00,-373.75,Invoice Settlement,a79f71d5-1e5a-4faf-a4ea-aaa648b3ce6b
4/11/23 0:00,-381.05,marketing services,02f67d32-4af8-4d77-be99-5a68087862fb
5/12/23 0:00,-382.5,,773e75db-5f74-414b-b5d0-c8ca8b706490
3/10/24 0:00,-383.82,Reimbursement,e2fa415a-43d3-4785-a91e-315eed4faf33
7/14/23 0:00,-386.46,,18796304-a7bd-42e8-84fc-b71969226b82
11/7/23 0:00,-388.79,Project Alpha - Phase 1,0c871d47-a30f-4c90-ad99-d1791192629b
11/7/22 0:00,-399.66,Project Alpha - Phase 1,4557429c-c596-4e58-a19e-a77480955989
10/5/22 0:00,-400.42,Clearing reclass,f0c46168-595c-44de-97a4-830ee69014d5
2/2/23 0:00,-402.96,Dev Tools,f4297e64-86f7-4f35-ba97-50508ddc2f0f
7/22/22 0:00,-404.45,VAT Remittance,1b648268-55c3-4f08-b717-5290c72fdb9d
2/23/23 0:00,-407.03,Loan proceeds,7726dfb4-bcf1-41af-8f7e-0340718cd5e8
1/7/24 0:00,-411.55,authorization fee,1f98a79b-a67c-40d8-930a-13cdebed4365
1/21/24 0:00,-411.67,Reimbursement,0214d91a-3f40-493e-88f0-043efc88b766
11/13/23 0:00,-414.05,equipment purchase,2292db3f-8a46-4d36-8984-94c7346a207c
11/1/23 0:00,-424.08,,518d850f-3404-4406-90c8-2be4986d39da
4/12/23 0:00,-428.2,Gateway Fees,aa2744ef-4de6-4d31-9bb2-534cef5ba354
2/27/23 0:00,-430.39,Travel Advance,b13572dd-7997-4ca1-9d93-327c213e139c
9/14/22 0:00,-443.67,,efdf8f65-983e-4355-ac15-8fa6c97b8aef
5/18/22 0:00,-447.45,merchant service fees,0a7c3970-5917-4d87-8e72-b18b82adfca3
12/10/22 0:00,-470,Reserve Funding,5a438aff-3253-4ae3-accb-3df43d5f7c0a
11/25/22 0:00,-470.76,Treasury Movement,fcb2f169-c893-4da2-bf9c-96e41a17eb80
9/18/23 0:00,-493.84,Loan Proceeds,1b8bdfb1-a166-4575-915e-35e7a8237986
3/27/23 0:00,-500,Stipend,69d172dd-13e6-415b-addd-1a875af0fd47
6/3/23 0:00,-500.7,Dev Tools,d30a0003-61eb-4319-8b7c-cb15b7230359
11/1/23 0:00,-504.31,UAT SUPPORT,7986243a-3e5f-43a8-83cc-a4114e9278ba
12/11/22 0:00,-516.13,Federal tax payment,59b58d68-e625-4fbc-85dd-9889e23c8b14
2/18/24 0:00,-516.42,,e99fd092-3d08-414a-8589-41167319aad5
1/21/23 0:00,-536.98,Customer Payment,77863a2a-ed78-433b-b91a-06bb2fd733af
3/1/23 0:00,-543.36,Onboarding services,8622658c-534e-4ec0-bed8-5027db346bbd
5/16/23 0:00,-544.38,Petty Cash Top-up,079510e0-3053-4938-bac5-e76a87d5ed47
4/8/23 0:00,-603,Content production,3403c692-2276-4568-9efb-d79048bdf159
3/18/24 0:00,-609.73,Payroll Taxes,8b562472-a8e8-40ac-89b4-6e395cd56d93
9/27/23 0:00,-614.67,Retainer,d23ba718-acf9-4f6a-b458-6f0d8ec42931
12/13/23 0:00,-631.91,Vendor discount,fc90e511-a34c-4c1a-bf2c-025b8c6444af
9/18/23 0:00,-636.8,Receivable settlement,e3ff4ec2-35b5-4920-a4a5-b7c20b0d4243
9/6/22 0:00,-642.2,Office Supplies,ed86eed0-51f0-4db8-972c-9e11de04588a
10/6/23 0:00,-658.45,Implementation services,6623b79d-45fb-4e9c-a4a7-3d2b9cbfa6c9
12/9/23 0:00,-683.05,License Renewal,8c907808-5305-4995-8706-6517153a71f8
10/13/23 0:00,-683.6,contractor payment,d322a962-312c-426c-9939-1fcef700fb77
5/28/23 0:00,-695,PROJECT ALPHA - PHASE 1,50a42fa0-ca5f-4aab-997e-c5e036056d61
5/27/22 0:00,-695,Clearing Reclass,4d5c01d8-c64d-4644-bdb2-0f66af245841
5/16/23 0:00,-737.8,,0b082d09-09c8-423d-96dd-10592284c45d
9/9/23 0:00,-756.06,Contractor payment,f79f5557-5956-43c4-9a21-2819653d4b22
7/29/23 0:00,-767.9,,29cc1c58-b9cc-45b5-a8fd-4cd69d999d21
2/4/24 0:00,-770.21,,ca865079-e958-4232-a591-2114630eb50e
1/29/23 0:00,-784.7,Equipment Purchase,31791def-4671-4246-90eb-168a591e28bb
1/27/23 0:00,-786.43,Intercompany Transfer,ecc20fee-eb07-441e-9159-c9f7ffc3c879
7/27/23 0:00,-791.33,Team Lunch,d2142ec3-5ef8-4954-a084-24f0eb71a54a
7/7/23 0:00,-799.59,Insurance premiums,0907fea9-b6fa-45a7-a87e-f90bde7e4468
8/8/23 0:00,-816.56,AP Clearing,1ebadf7d-7801-460b-981a-355dcd1476d2
10/22/22 0:00,-820.6,Travel advance,36c752cc-0ece-4677-a83a-23574f520f20
2/19/23 0:00,-820.74,Adjustment,fbc4a815-e7ab-4e5b-aa0e-826f55d1762e
4/21/23 0:00,-838.34,,36721874-8a7c-4ac1-a007-8171050dd5e4
12/10/22 0:00,-852.94,Dev tools,03dbc473-7b0f-4917-a9a9-f6e151a5b650
2/20/24 0:00,-865.8,dev tools,b439a3f2-7e57-4adf-9fa0-66135f76a659
8/22/23 0:00,-896.44,Withholding remittance,6df65af5-cb18-4103-ab4a-9e14c6623631
11/16/23 0:00,-926.37,,bb04ef5f-0ca2-4fb3-8966-0ddaa796358e
12/18/23 0:00,-926.37,,ffe140e7-460c-43ff-8c65-fa4bef223a96
10/16/23 0:00,-926.37,Hardware Accessories,4ec32fdd-b86e-497b-9053-e0bde5031a87
6/16/23 0:00,-926.37,Check Deposit,f219de74-1f85-4878-81c7-d424eab1fb1c
7/17/23 0:00,-926.37,Project beta - onboarding,6000f84e-0faf-4863-9a97-25e13bbd8086
4/17/23 0:00,-926.37,Knowledge transfer,987c226d-24d8-4c9f-842f-ef9fb0dfe4fb
1/17/24 0:00,-926.37,Gateway Fees,9c2f66db-878c-49c8-93b8-d8bfab507e2b
9/18/23 0:00,-926.37,Clearing Reclass,3669559d-12db-464c-ad54-b958565fed4f
8/16/23 0:00,-926.37,CONTRACTOR PAYMENT,b7d88cd4-0600-4339-9189-5abb0c0c0033
3/16/23 0:00,-926.37,Sales tax payable,95665a1a-4c48-4d5c-9ed7-a9246785b752
5/16/23 0:00,-926.37,reimbursement,2ee7b416-3318-4906-a13f-7db5c1bac362
2/16/24 0:00,-926.37,,f5704951-8e0e-48e7-b705-021ae31b8654
3/18/24 0:00,-926.37,hardware accessories,93e66b2a-677f-4920-8c88-9688b52c2c52
9/5/22 0:00,-948,Contractor Payment,81fcdacb-7acf-4854-b6ee-569e385a8a40
6/1/23 0:00,-965.35,Vendor Discount,5d820262-cf3f-4bc8-80ec-9d6ef2de167d
6/1/23 0:00,-965.35,Loan proceeds,e165c671-f620-4733-87b7-4808e3477ea0
2/19/23 0:00,-966.9,AP clearing,45c27726-43f9-4442-9c14-3e4b0e30d735
8/8/22 0:00,-972,,ee7d2e87-a141-4d78-84f4-ce0c9d1537ba
11/21/23 0:00,-1000,Hardware accessories,cb9fff93-1c33-40da-8a6a-bd325583b487
3/15/23 0:00,-1000,Authorization Fee,f4e02e84-a5a5-4ed0-8928-732b72bbbd5f
3/1/24 0:00,-1000,Professional fees,052eedf9-e527-4739-8999-37e077bd6139
10/2/23 0:00,-1016.81,Knowledge Transfer,029e5e30-d841-41ed-bf57-90224d45a51f
8/10/23 0:00,-1023,DISPUTE FEE,79207255-2d2a-4fb4-9002-cf6e134885b9
5/30/23 0:00,-1035.09,Sales Tax Payable,9cbc7e0f-8f06-46ab-8357-92765a1fb508
10/14/22 0:00,-1044.8,PAYE,ae908bc9-eb6f-4c1b-9ff9-5079b2a3045f
2/1/24 0:00,-1050,Employer NI,f2761a18-1658-4de7-a38b-6801eb5fdfb2
3/19/24 0:00,-1074.79,Data Storage,ebb1d6f6-5b0c-48ce-baba-4aff5055d709
3/19/24 0:00,-1074.79,knowledge transfer,8cc23035-7a1f-4584-824a-b0e46a77d0ba
1/25/24 0:00,-1076.66,Refund,93969602-f897-438e-ad9a-68472b67475f
10/24/23 0:00,-1088.75,Sales Tax Payable,702d94c1-b91c-48f7-8a5e-f901852bb8ec
1/16/23 0:00,-1097.41,Contractor Payment,f13600ca-b99b-4b78-b584-59c6bb924f1d
4/13/23 0:00,-1104.75,Security review,c05ef919-3b2a-4109-abb7-bd84e587944f
12/5/23 0:00,-1177.68,phone service,653eb9a8-d20c-4d9d-9acc-8cc5a1eddbd5
4/5/23 0:00,-1193,Clearing reclass,87c7c178-8796-4b42-beb5-001e93e37ec8
9/16/22 0:00,-1227.2,sales proceeds,c8231e12-9d58-4265-bbdc-28997a3c990a
11/17/22 0:00,-1296.11,,a3ed91b5-c8e4-420c-a16b-d9c88bbcc102
3/27/23 0:00,-1318.73,Software Subscription,2112ab7f-4e2d-4787-83ad-be00eaeec47f
9/22/23 0:00,-1365,Maintenance,e42a80fe-ebfd-4c83-b109-8a7343f57804
9/17/23 0:00,-1402.8,Reserve funding,413fc40e-7244-4ef6-a663-41907992a9dc
9/15/23 0:00,-1405.81,Cash withdrawal,2f21619b-d81c-4c64-be10-8330b7e50c79
7/6/23 0:00,-1447.04,Sales Tax Payable,fd086251-86d1-41e8-a5c4-37e9a0b16590
10/12/23 0:00,-1500,Card processing fees,40108300-db8c-4641-81ab-47d893eaf822
11/15/23 0:00,-1535,Hosting Fees,36a6c10a-7ae7-45ba-9907-0eed8c3d46b0
10/28/22 0:00,-1547.43,,0f3adf7a-6bb3-4a6a-9522-e73da0aa2f3c
12/19/23 0:00,-1588.3,Gateway Fees,dac58ef2-c112-4efb-8899-a752f0b269cf
1/8/24 0:00,-1589.57,,07f9f116-ef6b-4634-ad09-f1a36bd792fe
9/11/23 0:00,-1592.28,Equipment purchase,c2fa9250-e42e-40dd-b9a9-5e365a98c140
6/17/23 0:00,-1649.93,Dev tools,c99b52a8-f597-4237-bdb6-0e2f4af8aa30
9/11/23 0:00,-1766,,0f7393d5-36a7-4911-b11a-2291244eb000
10/28/22 0:00,-1781.73,Security Deposit,289fa283-ad0c-46a3-a629-1855b1d70cb7
9/28/22 0:00,-1793,Team offsite,64ea3259-68c2-4522-a2b7-e4df5cb369c9
9/7/23 0:00,-1854.14,Dev Tools,46af3af6-fb05-45d5-a06d-be0286bc033e
7/17/22 0:00,-1946.64,CUSTOMER PAYMENT,4e8385f5-e5ed-4869-9f93-a909e9b7118a
10/28/22 0:00,-2003.36,Authorization Fee,aa924a57-bba8-4b43-b52d-b6ed67343def
10/3/23 0:00,-2039.73,,4908f51b-d71a-4a6b-bab1-023002179ff2
11/12/22 0:00,-2376.09,License renewal,01a2a55a-6994-4582-bd8e-15583c53b0b1
9/18/23 0:00,-2455.06,Employer NI,b4967a41-2ef7-465b-9aa9-25ade2c50192
4/13/23 0:00,-2500,Project deposit,0a425871-6525-4f20-8d02-8f15da000c05
12/11/22 0:00,-2500,Pci Compliance Fee,843422bb-ef9d-40bc-9607-85c8d963d6bb
4/28/23 0:00,-2500,Maintenance,0550c0b8-913f-4f93-a0e4-63997770b355
11/30/23 0:00,-2500,Merchant Service Fees,a4e3f0b5-c518-46b9-b11c-1e3484f41903
2/29/24 0:00,-2500,QA Services,28639e3a-2d4f-4297-a7f2-7a8dcbacbf1a
2/18/24 0:00,-2651.06,marketplace payout,24b246af-9745-4517-bef7-fe294ff095d7
2/28/24 0:00,-2657,Printing And Postage,6108f23b-b118-4e14-9eaa-ea460295e757
2/28/24 0:00,-2800.98,Project Alpha - Phase 1,892a3283-b574-4767-b985-90abd6104099
5/10/23 0:00,-2838.43,Customer Prepayment,66451c55-3a2e-415d-a809-1cc294519d4b
8/8/22 0:00,-2977.2,Retainer,58f62b9d-5b52-4f8c-ae5c-9f3775013aa2
10/3/23 0:00,-3036.71,Security Review,8475e3cf-decc-40a6-a033-55cccdde6b62
1/1/24 0:00,-3046.18,petty cash top-up,eb6efee2-f999-4115-a4a8-6ee557444de0
10/18/23 0:00,-3097.89,MERCHANT SERVICE FEES,e6303fd4-cf1f-4b4f-aad0-cf2217d42e28
2/28/24 0:00,-3101.83,Treasury movement,d03f2607-ed38-497c-8506-f543d52c2b58
8/11/23 0:00,-3193.66,Vendor Discount,dcf56613-c1a0-4467-8f97-320b9b5af159
9/18/23 0:00,-3205.95,ap clearing,a9eb1896-afe8-4c0e-9341-e0c5fd35ce2b
1/13/24 0:00,-3373.18,Sales Proceeds,90f838b9-1c7c-4c1e-8bb3-031d3bbc56d5
3/29/23 0:00,-3426.6,Operating transfer,048f6111-df9b-4b8d-be65-8aef0574a985
5/25/23 0:00,-3632,endpoint protection,37cea771-6d7f-474a-83f5-b603d19e6781
1/31/24 0:00,-3781,CONSULTING SERVICES,9cceb736-c359-4e29-8d18-4b4cbfd4f3ac
2/20/24 0:00,-3891.67,Project alpha - phase 1,af789449-078f-42fb-947e-6762249a14fe
9/26/23 0:00,-3896.29,Support Contract,c51de095-76e9-4857-9811-47df79b106df
5/1/23 0:00,-3943.75,Petty cash top-up,6f3bcb2a-a22d-484a-b1e0-9d5822ddd3ca
4/5/23 0:00,-3988.6,Card Processing Fees,b657b493-1d70-42fb-a996-35afa109a96e
9/30/22 0:00,-4285.05,Reimbursement,7d48a341-348a-4748-8299-9cf0f189eea8
11/11/23 0:00,-4300.35,Authorization Fee,bcc5d6ca-a734-4e00-93c9-c0709752ea93
9/29/23 0:00,-4334.24,,05512e28-33f9-49a1-940a-68a84590fe96
3/7/23 0:00,-4387.88,Onboarding services,73b06bae-4e6c-4e70-b80a-e0ca48bc5cda
5/5/23 0:00,-4400,Merchant Service Fees,7db82803-95c3-4571-8fe6-bd4146a819bc
9/15/23 0:00,-4410.79,Expense Reimbursement,dba50725-ed43-4a8c-89d4-cadf5bf63510
5/19/23 0:00,-4500,,ad2af918-15a6-43ce-b3ae-1575fe345481
2/23/23 0:00,-4500,Team Offsite,86717eba-6bc4-439c-a463-ec89605c346f
9/21/23 0:00,-4500,Merchant Service Fees,e120a29c-c8d6-4295-bf4d-b0a9af328496
12/21/23 0:00,-4500,Change Management,8b2efedf-edcc-4443-8ac3-d02fc33864ed
3/3/23 0:00,-4500.09,Incident Response Retainer,e0c0df7e-a3f5-4a74-92b5-508e5e2682ae
5/3/23 0:00,-4825.57,Fee Reversal,b93ca474-1d7e-4e3d-85b1-8afe1e5786cb
2/22/24 0:00,-4950,Withholding Remittance,7b67b6d5-7ae5-4306-9226-fbe416b21041
3/22/24 0:00,-4950,Cloud Hosting,20ea22ae-a79f-465b-a054-fefc412512d1
12/21/23 0:00,-5000,Saas Fees,8e764535-3e87-48d0-81aa-f5712e26d99e
2/26/24 0:00,-5000,Project Deposit,07b144a7-ead9-4dc3-9e37-588129af1ac3
4/24/23 0:00,-5045.27,Project Beta - Onboarding,58843831-814d-43ce-88e7-84766cfc574e
8/1/23 0:00,-5209,Authorization Fee,5be31000-7a96-480a-b5d2-a112328c0ae5
2/20/24 0:00,-5227.08,Receivable Settlement,21270eb3-89f7-4a40-bd06-a7be89a8c82b
8/2/22 0:00,-5262.32,Marketing Services,b07c2943-1d6b-44df-be30-0b28ce17fb70
8/3/23 0:00,-5420,,668baebe-7244-48ab-ac54-e18fb3caec85
3/11/24 0:00,-5456.88,Software subscription,aa10a3d4-438f-433d-b7d2-81992985b5a9
9/8/23 0:00,-5587.53,Change Management,1dc787d5-7834-4679-8d07-2576f8b1e6ed
3/19/24 0:00,-5621.68,Card Processing Fees,72709645-c96b-4136-afc1-293e7f3fc994
3/4/24 0:00,-5969.15,it support,98fc4c85-ca16-478e-889e-a996f81717ea
12/7/23 0:00,-6000,sales tax payable,9d384c5c-5f02-4494-9451-bf8603f37fdc
4/7/23 0:00,-6666,Operating transfer,16a0614d-aedf-490a-a298-4c2fc6aab0b0
8/16/23 0:00,-6666,Team Offsite,116aad7f-2769-4882-921c-a962e4590fd2
1/9/24 0:00,-6666.66,License renewal,5e75eac0-6410-4973-ba1d-e8d91bba497e
12/8/23 0:00,-6666.66,Miscellaneous Expense,2207bc4d-e8b9-4566-9929-e019cf92f6e7
3/5/24 0:00,-6666.66,Office Supplies,dc4855df-ec41-4d8f-95b4-b96f1772ffe0
10/6/23 0:00,-6730.5,Sales Proceeds,bbdaf56c-735d-47e7-9d31-f085765f95f0
10/19/23 0:00,-6769.5,Retainer,4cb39243-fccb-4c83-94a2-1c2c172166ff
4/3/23 0:00,-7063.14,DISPUTE FEE,511b01ca-ee89-4a04-848d-2fb82de27e5a
4/14/23 0:00,-7344.99,Cloud hosting,e259f92e-6670-452b-9011-4eee49660a31
10/24/23 0:00,-7641.92,UAT SUPPORT,a5c73051-a69c-4644-b919-67267f951baa
1/16/24 0:00,-7751.33,Travel Advance,abe30c77-4966-4339-90e8-03f20e2192cb
